episode_run_time,first_air_date,genres,id,languages,name,networks,number_of_episodes,number_of_seasons,origin_country,original_language,overview,popularity,poster_path,production_companies,spoken_languages,vote_average,vote_count,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Romance,Sci-Fi & Fantasy,Soap,Talk,War & Politics,Western
[24],2014-04-06,"['Action & Adventure', 'Animation', 'Sci-Fi & Fantasy']",60833.0,['ja'],The Irregular at Magic High School,"[{'id': 98, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 343, 'logo_path': '/9rNqtDYAnD6yTOutvHI3synSEs2.png', 'name': 'Gunma TV', 'origin_country': 'JP'}, {'id': 614, 'logo_path': '/hSdroyVthq3CynxTIIY7lnS8w1.png', 'name': 'Tokyo MX', 'origin_country': 'JP'}, {'id': 861, 'logo_path': '/JQ5bx6n7Qmdmyqz6sqjo5Fz2iR.png', 'name': 'BS11', 'origin_country': 'JP'}, {'id': 2478, 'logo_path': '/2v82HpzoKRveJEJcGHkeTcktMRM.png', 'name': 'Tochigi TV', 'origin_country': 'JP'}]",52.0,3.0,['JP'],ja,In a world where magic is not a fairy tale but has existed for one hundred years siblings Tatsuya and Miyuki Shiba prepare to begin their studies at the elite Private Magic University Affiliated High School (Magic High School for short). Entering on different levels of the academic spectrum the two turn the once peaceful campus into a chaotic one.,170.112,/4mJpMjdghHo4LfvmP1q1mubkEvl.jpg,"[{'id': 3464, 'logo_path': '/9k0nr75nwnNeT2MHerf1OXJN0hj.png', 'name': 'Madhouse', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}, {'id': 10038, 'logo_path': '/nCueXKwYIEXrZ5ofqSJBO1YcmRr.png', 'name': 'Square Enix', 'origin_country': 'JP'}, {'id': 162614, 'logo_path': '/xmP3OMWSfARsUB15rlZyv6yjhsE.png', 'name': 'Straight Edge', 'origin_country': 'JP'}, {'id': 3466, 'logo_path': '/lmCg0zarmM52wrmsZRUY0QlPKLh.png', 'name': 'movic', 'origin_country': 'JP'}, {'id': 30294, 'logo_path': '/k2aOFwsa0NL0MuHA3Oh0kpoQm8D.png', 'name': '8bit', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",7.9,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[66, 40, 47]",2010-09-26,['Drama'],33907.0,['en'],Downton Abbey,"[{'id': 9, 'logo_path': '/oz9pjTHnBUmlju8OkaTymhKbh6C.png', 'name': 'ITV1', 'origin_country': 'GB'}]",47.0,6.0,['GB'],en,"A chronicle of the lives of the aristocratic Crawley family and their servants in the post-Edwardian era—with great events in history having an effect on their lives and on the British social hierarchy.

",170.084,/7HgDYRYjym4BwbhKaqTQq771SKb.jpg,"[{'id': 24546, 'logo_path': '/AffgIsVKcudKagSu3MV3phsV5Vw.png', 'name': 'ITV Studios', 'origin_country': 'GB'}, {'id': 6196, 'logo_path': '/nTHxXVnXL58M7jJGNFAjRTCRgyg.png', 'name': 'Carnival Films', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",8.1,994.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[44],1968-09-24,['News'],651.0,['en'],60 Minutes,"[{'id': 16, 'logo_path': '/wWA5mILSAyahtdNQh1WiADi6PRI.png', 'name': 'CBS', 'origin_country': 'US'}]",913.0,57.0,['US'],en,America's popular television News magazine in which an ever changing team of CBS News correspondents contribute segments ranging from hard news coverage to politics to lifestyle and pop culture.,169.962,/qDSKxeHoN9pvVChXXc2YZN4KwBJ.jpg,"[{'id': 55052, 'logo_path': None, 'name': 'CBS News Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",6.629,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
[25],2023-09-29,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",209867.0,['ja'],Frieren: Beyond Journey's End,"[{'id': 57, 'logo_path': '/uxaXSoT8K0S2NE5PWsBpHUl3GGU.png', 'name': 'Nippon TV', 'origin_country': 'JP'}, {'id': 569, 'logo_path': '/cIMyE9cw1W4kMFGxmC17HKTnVz9.png', 'name': 'YTV', 'origin_country': 'JP'}, {'id': 1896, 'logo_path': '/suqJy99xiGr8PV7eQovUFRgquYT.png', 'name': 'FBS', 'origin_country': 'JP'}, {'id': 2727, 'logo_path': '/85U2onICiQV9fMHORxw8EWSQ6MZ.png', 'name': 'Chukyo TV', 'origin_country': 'JP'}, {'id': 2728, 'logo_path': '/kwC7bfbGknKuL7uxKahk6paamlp.png', 'name': 'RNB', 'origin_country': 'JP'}, {'id': 3201, 'logo_path': '/4OpeDJ8jzPeaSiOlzGCnHjm6tpt.png', 'name': 'HTV', 'origin_country': 'JP'}, {'id': 3644, 'logo_path': '/8Cue5NzJ6cucpA5k73GVrCqn2JI.png', 'name': 'FCT', 'origin_country': 'JP'}, {'id': 3698, 'logo_path': '/rrw1HbmPpR9GQ3K19taPCYYf5jY.png', 'name': 'STV', 'origin_country': 'JP'}, {'id': 3741, 'logo_path': '/hiI8H4WLDlCtRZQboq4BTdM2KAg.png', 'name': 'KNB', 'origin_country': 'JP'}, {'id': 4790, 'logo_path': '/5aEqvKUgffp6zehXyCUhJyzeZPg.png', 'name': 'YBS', 'origin_country': 'JP'}, {'id': 4791, 'logo_path': '/e9WRfzkc8HNsZ1qEF26ENHlBMvn.png', 'name': 'KTK', 'origin_country': 'JP'}, {'id': 4797, 'logo_path': '/ggNJJiuB0mT4cQckN9h6jxT7exe.png', 'name': 'NKT', 'origin_country': 'JP'}, {'id': 4815, 'logo_path': '/igW7DjfUZ8Ew7BLzCxKHKpeFFL3.png', 'name': 'RAB', 'origin_country': 'JP'}, {'id': 4816, 'logo_path': '/9qQIAEYEw1ZyPPK3tqE18Z00AwW.png', 'name': 'TVI', 'origin_country': 'JP'}, {'id': 4817, 'logo_path': '/oxuY8YFFO6Iv1IicYRGFcLizERc.png', 'name': 'MMT', 'origin_country': 'JP'}, {'id': 4818, 'logo_path': '/rddkLH5IZoh5IW5b6FHgrOBjBgE.png', 'name': 'ABS', 'origin_country': 'JP'}, {'id': 4822, 'logo_path': '/xX0I9Sc0AxSoKoVtwwmz0DWOWcr.png', 'name': 'JRT', 'origin_country': 'JP'}, {'id': 6155, 'logo_path': '/cvePJ33fR2SeirKZWD8rCV7rAaF.png', 'name': 'YBC', 'origin_country': 'JP'}, {'id': 6156, 'logo_path': '/gxpzF98cV1DHpXzJmXf2Ew6sQvV.png', 'name': 'UMK TV Miyazaki', 'origin_country': 'JP'}, {'id': 6286, 'logo_path': '/mcA2WrzDxg1MuZ2TnewjVZaTvM2.png', 'name': 'TSB', 'origin_country': 'JP'}, {'id': 6668, 'logo_path': '/atlFO76SPaLGIt9Wmxzg23M0IoA.png', 'name': 'TeNY', 'origin_country': 'JP'}, {'id': 6669, 'logo_path': '/w9VRiRNT3OrP09OHXl6i1nGFWiL.png', 'name': 'RNC', 'origin_country': 'JP'}, {'id': 6670, 'logo_path': '/7OAJi6aS9zQWwP64jqxRllBvYKR.png', 'name': 'NIB', 'origin_country': 'JP'}, {'id': 6671, 'logo_path': '/jd0KEJ6Md6JBRWjxTHRU9BYpbuv.png', 'name': 'KKT', 'origin_country': 'JP'}, {'id': 7076, 'logo_path': '/tFePbc4dqJzcUaHeKAQkhRgT5zJ.png', 'name': 'Daiichi-TV', 'origin_country': 'JP'}, {'id': 7077, 'logo_path': '/r1vdmMUpIGnGvLE3UMqkuEtWlG4.png', 'name': 'FBC', 'origin_country': 'JP'}, {'id': 7078, 'logo_path': '/7QYtCUc3PxYvOQ0NDOw3vQHAIJh.png', 'name': 'RKC', 'origin_country': 'JP'}, {'id': 7079, 'logo_path': '/wqeYNfsn0LSwbmQGPkcqMg5yhpW.png', 'name': 'KYT', 'origin_country': 'JP'}, {'id': 7092, 'logo_path': '/5IzL2Fq2yErfy4LH96KX5PKOAbv.png', 'name': 'KRY', 'origin_country': 'JP'}]",28.0,2.0,['JP'],ja,"After the party of heroes defeated the Demon King, they restored peace to the land and returned to lives of solitude. Generations pass, and the elven mage Frieren comes face to face with humanity’s mortality. She takes on a new apprentice and promises to fulfill old friends’ dying wishes. Can an elven mind make peace with the nature of life and death? Frieren embarks on her quest to find out.",169.656,/dqZENchTd7lp5zht7BdlqM7RBhD.jpg,"[{'id': 3464, 'logo_path': '/9k0nr75nwnNeT2MHerf1OXJN0hj.png', 'name': 'Madhouse', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 9149, 'logo_path': '/isLUpud9N56ifftJZ4XvzwBBpoG.png', 'name': 'Shogakukan', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 12655, 'logo_path': '/dfGqf2NoMVPrDywDL90D5HAhBlW.png', 'name': 'Shogakukan-Shueisha Productions', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",8.853,299.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[25],2004-11-13,['Animation'],29602.0,['ja'],Major,"[{'id': 219, 'logo_path': '/yggDLcQ3huw76ee2tQRfsMrt0Yh.png', 'name': 'NHK BS1', 'origin_country': 'JP'}, {'id': 622, 'logo_path': '/uWDPIxVAZltqyPG4NQZL6D38d1F.png', 'name': 'NHK Educational TV', 'origin_country': 'JP'}, {'id': 2334, 'logo_path': '/rioX0zGJHGnuEm9iGMVL6N9guA0.png', 'name': 'NHK', 'origin_country': 'JP'}]",154.0,6.0,['JP'],ja,Honda Goro the son of a famous baseball player loves nothing more than baseball itself. His biggest dream is to show his father that he can become the best pitcher in the world despite all the hardships he had to endure he keeps on running towards his goal at full speed.,169.457,/nvVfxP9GiWMXct2ZJOXFF4l7dn.jpg,"[{'id': 78802, 'logo_path': '/1S4IJs06T5Twxq3qWdt4lAcIGbJ.png', 'name': 'Studio Hibari', 'origin_country': 'JP'}, {'id': 15505, 'logo_path': '/3MuBcEqLa5QRkZTpXBLzyk9zOmO.png', 'name': 'NHK', 'origin_country': 'JP'}, {'id': 5261, 'logo_path': None, 'name': 'Shogakukan Production', 'origin_country': 'JP'}, {'id': 109486, 'logo_path': '/5sKwEOp3RdoAukp6qHwSE8MoTit.png', 'name': 'SynergySP', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",8.6,14.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7],2018-10-01,"['Animation', 'Kids', 'Comedy']",82728.0,['en'],Bluey,"[{'id': 2854, 'logo_path': '/5MebMTNo5FbHIS57vdi8ta77AMn.png', 'name': 'ABC Kids', 'origin_country': 'AU'}]",153.0,3.0,['AU'],en,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.",169.443,/b9mY0X5T20ZM073hoa5n0dgmbfN.jpg,"[{'id': 81576, 'logo_path': '/m1sQ0FG05KeveKGufbcJbsHUKYi.png', 'name': 'Ludo Studio', 'origin_country': 'AU'}, {'id': 1253, 'logo_path': '/6f0A0AqIPHYheRb90tVMutuzSnP.png', 'name': 'Australian Broadcasting Corporation', 'origin_country': 'AU'}, {'id': 7584, 'logo_path': '/eGkfvvyf4fJTvBUR1xt1669IPA3.png', 'name': 'Screen Australia', 'origin_country': 'AU'}, {'id': 10950, 'logo_path': '/6TdE9m9KgV2az7vNI8n95rQiYr3.png', 'name': 'Screen Queensland', 'origin_country': 'AU'}, {'id': 79173, 'logo_path': '/lpcHkKxLsFz2YhEnRlkslsTtePe.png', 'name': 'CBeebies', 'origin_country': 'GB'}, {'id': 3164, 'logo_path': '/h06QVxWESaOAfBwkgrWFdbkkccq.png', 'name': 'BBC Worldwide', 'origin_country': 'GB'}, {'id': 221844, 'logo_path': None, 'name': 'BBC Studios Distribution', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",8.608,518.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[24],2019-04-06,"['Animation', 'Drama', 'Comedy']",85991.0,['ja'],Fruits Basket,"[{'id': 98, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}]",63.0,3.0,['JP'],ja,"After a family tragedy turns her life upside down, 16-year-old high school student Tohru Honda takes matters into her own hands and moves out… into a tent! Unfortunately for her, she pitches her new home on private land belonging to the mysterious Soma clan, and it isn't long before the owners discover her secret. But, as Tohru quickly finds out when the family offers to take her in, the Somas have a secret of their own—when hugged by the opposite sex, they turn into the animals of the Chinese Zodiac!",169.202,/ht9b1uQImlHMG5ooaM8hgoAEHY9.jpg,"[{'id': 7164, 'logo_path': '/vHsaqTkQ2ZTbdqrCA272YahoVlg.png', 'name': 'TMS Entertainment', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",7.9,122.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[45],2004-08-05,"['Drama', 'Mystery']",44277.0,['zh'],Amazing Detective Di Renjie,"[{'id': 521, 'logo_path': '/xDfvClYDemEokT3vFqFtMQ3fwXO.png', 'name': 'CCTV-8', 'origin_country': 'CN'}]",212.0,5.0,['CN'],zh,"Di Renjie is Tang dynasty magistrate and statesman, who investigates mysterious murders.",169.178,/93oAUOXNtJxaSvl2gQrsRHXGMJy.jpg,"[{'id': 83696, 'logo_path': '/yzM5qWpO6dtcfGlPceGTPORFPoe.png', 'name': 'CCTV', 'origin_country': 'CN'}]","[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",9.154,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[],2013-07-11,"['Comedy', 'Drama']",1424.0,['en'],Orange Is the New Black,"[{'id': 213, 'logo_path': '/wwemzKWzjKYJFfCeiB57q3r4Bcm.png', 'name': 'Netflix', 'origin_country': ''}]",91.0,7.0,['US'],en,"A crime she committed in her youthful past sends Piper Chapman to a women's prison, where she trades her comfortable New York life for one of unexpected camaraderie and conflict in an eccentric group of fellow inmates.",169.105,/ekaa7YjGPTkFLcPhwWXTnARuCEU.jpg,"[{'id': 28523, 'logo_path': '/zzULw9w7d50BHR8fE30PZT3zJ1D.png', 'name': 'Lionsgate Television', 'origin_country': 'US'}, {'id': 120178, 'logo_path': '/daTBSMVbIH0ovtaCIz73RTZk4nJ.png', 'name': 'Tilted Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",7.667,2451.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[],1987-03-09,['Drama'],6972.0,['cn'],The Seasons,"[{'id': 48, 'logo_path': '/v78f4q6DYdRB8dLj4rQBpqQG8pW.png', 'name': 'TVB Jade', 'origin_country': 'HK'}]",216.0,2.0,['HK'],cn,"The Seasons was a 389 episode drama series that was shown during Enjoy Yourself Tonight on Hong Kong TV station TVB from 1987 to 1988. The show, being a section of the main program, Enjoy Yourself Tonight, meant that it was only 15 minutes long, a rarity in Hong Kong television drama programs. Another rarity is that each episode ends in the same shot: a flower being tossed into the water.",168.904,/z6WBeqlRVSvqgyPz1we4FHMVcIL.jpg,"[{'id': 79261, 'logo_path': '/4OKzkasr0IV8CSqejjgRfKw7e0m.png', 'name': 'TVB', 'origin_country': 'HK'}]","[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[42],2017-07-05,"['Drama', 'Crime']",71694.0,['en'],Snowfall,"[{'id': 88, 'logo_path': '/aexGjtcs42DgRtZh7zOxayiry4J.png', 'name': 'FX', 'origin_country': 'US'}]",60.0,6.0,['US'],en,"Los Angeles. 1983. A storm is coming and its name is crack. Set against the infancy of the crack cocaine epidemic and its ultimate radical impact on the culture as we know it, the story follows numerous characters on a violent collision course.",168.804,/y7ntzl7msiaS6o7dvDbNG7XFYcR.jpg,"[{'id': 15990, 'logo_path': '/5cT4zwHA66uNAr2p3CcBDLddXu2.png', 'name': 'FX Productions', 'origin_country': 'US'}, {'id': 4205, 'logo_path': None, 'name': 'Groundswell Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",8.5,516.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[45],1980-12-11,"['Action & Adventure', 'Crime', 'Drama', 'Mystery']",734.0,['en'],"Magnum, P.I.","[{'id': 16, 'logo_path': '/wWA5mILSAyahtdNQh1WiADi6PRI.png', 'name': 'CBS', 'origin_country': 'US'}]",162.0,8.0,['US'],en,"A private investigator who works when he wants, lives in a beachfront estate in Hawaii, drives a posh Ferrari, runs up an unlimited tab at a swank bar, and charms attractive women in peril - that's the lifestyle of Thomas Magnum, aka Magnum, P.I.",168.78,/xcSls4q9dJnvvHnuP5RFWQimcQl.jpg,"[{'id': 23341, 'logo_path': None, 'name': 'Belisarius Productions', 'origin_country': 'US'}, {'id': 6905, 'logo_path': None, 'name': 'Glen A. Larson Productions', 'origin_country': 'US'}, {'id': 104278, 'logo_path': None, 'name': 'Universal Television Entertainment', 'origin_country': ''}, {'id': 26727, 'logo_path': '/jeTxdjXhzgKZyLr3l9MllkTn3fy.png', 'name': 'Universal Television', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",7.3,375.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
